Sensor 1,Threshold 1,Sensor 2,Threshold 2,Critical Caught,Critical Recall %,False Triggers,False Trigger %,Precision %
mq4_ch4_ppm,278.816,sound_db,93.843,0,0.0,2,0.2,0.0
mq4_ch4_ppm,278.816,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,435.128,sound_db,60.645,271,43.57,60,6.13,81.87
mq4_ch4_ppm,435.128,sound_db,64.358,200,32.15,45,4.6,81.63
mq4_ch4_ppm,435.128,sound_db,69.512,105,16.88,28,2.86,78.95
mq4_ch4_ppm,435.128,sound_db,72.675,61,9.81,22,2.25,73.49
mq4_ch4_ppm,435.128,sound_db,76.926,21,3.38,9,0.92,70.0
mq4_ch4_ppm,435.128,sound_db,85.569,1,0.16,0,0.0,100.0
mq4_ch4_ppm,435.128,sound_db,93.843,0,0.0,0,0.0,0.0
mq4_ch4_ppm,435.128,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,sound_db,60.645,207,33.28,52,5.32,79.92
mq4_ch4_ppm,656.57,sound_db,64.358,149,23.95,37,3.78,80.11
mq4_ch4_ppm,656.57,sound_db,69.512,76,12.22,24,2.45,76.0
mq4_ch4_ppm,656.57,sound_db,72.675,42,6.75,18,1.84,70.0
mq4_ch4_ppm,656.57,sound_db,76.926,16,2.57,7,0.72,69.57
mq4_ch4_ppm,656.57,sound_db,85.569,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,sound_db,93.843,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,sound_db,60.645,153,24.6,42,4.29,78.46
mq4_ch4_ppm,900.84,sound_db,64.358,104,16.72,27,2.76,79.39
mq4_ch4_ppm,900.84,sound_db,69.512,44,7.07,19,1.94,69.84
mq4_ch4_ppm,900.84,sound_db,72.675,25,4.02,13,1.33,65.79
mq4_ch4_ppm,900.84,sound_db,76.926,7,1.13,4,0.41,63.64
mq4_ch4_ppm,900.84,sound_db,85.569,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,sound_db,93.843,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,sound_db,60.645,104,16.72,28,2.86,78.79
mq4_ch4_ppm,1190.033,sound_db,64.358,63,10.13,18,1.84,77.78
mq4_ch4_ppm,1190.033,sound_db,69.512,26,4.18,14,1.43,65.0
mq4_ch4_ppm,1190.033,sound_db,72.675,12,1.93,8,0.82,60.0
mq4_ch4_ppm,1190.033,sound_db,76.926,2,0.32,2,0.2,50.0
mq4_ch4_ppm,1190.033,sound_db,85.569,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,sound_db,93.843,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,sound_db,60.645,84,13.5,7,0.72,92.31
mq4_ch4_ppm,2403.872,sound_db,64.358,52,8.36,4,0.41,92.86
mq4_ch4_ppm,2403.872,sound_db,69.512,24,3.86,4,0.41,85.71
mq4_ch4_ppm,2403.872,sound_db,72.675,11,1.77,3,0.31,78.57
mq4_ch4_ppm,2403.872,sound_db,76.926,2,0.32,1,0.1,66.67
mq4_ch4_ppm,2403.872,sound_db,85.569,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,sound_db,93.843,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,sound_db,60.645,47,7.56,0,0.0,100.0
mq4_ch4_ppm,3497.03,sound_db,64.358,30,4.82,0,0.0,100.0
mq4_ch4_ppm,3497.03,sound_db,69.512,14,2.25,0,0.0,100.0
mq4_ch4_ppm,3497.03,sound_db,72.675,5,0.8,0,0.0,100.0
mq4_ch4_ppm,3497.03,sound_db,76.926,1,0.16,0,0.0,100.0
mq4_ch4_ppm,3497.03,sound_db,85.569,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,sound_db,93.843,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,sound_db,106.99,0,0.0,0,0.0,0.0
mq4_ch4_ppm,215.08,vibration_g,0.21,351,56.43,111,11.35,75.97
mq4_ch4_ppm,215.08,vibration_g,0.24,308,49.52,99,10.12,75.68
mq4_ch4_ppm,215.08,vibration_g,0.31,200,32.15,65,6.65,75.47
mq4_ch4_ppm,215.08,vibration_g,0.37,120,19.29,47,4.81,71.86
mq4_ch4_ppm,215.08,vibration_g,1.872,49,7.88,37,3.78,56.98
mq4_ch4_ppm,215.08,vibration_g,3.31,28,4.5,36,3.68,43.75
mq4_ch4_ppm,215.08,vibration_g,4.101,20,3.22,29,2.97,40.82
mq4_ch4_ppm,215.08,vibration_g,4.87,6,0.96,19,1.94,24.0
mq4_ch4_ppm,278.816,vibration_g,0.21,297,47.75,81,8.28,78.57
mq4_ch4_ppm,278.816,vibration_g,0.24,256,41.16,72,7.36,78.05
mq4_ch4_ppm,278.816,vibration_g,0.31,149,23.95,41,4.19,78.42
mq4_ch4_ppm,278.816,vibration_g,0.37,70,11.25,23,2.35,75.27
mq4_ch4_ppm,278.816,vibration_g,1.872,0,0.0,13,1.33,0.0
mq4_ch4_ppm,278.816,vibration_g,3.31,0,0.0,12,1.23,0.0
mq4_ch4_ppm,278.816,vibration_g,4.101,0,0.0,11,1.12,0.0
mq4_ch4_ppm,278.816,vibration_g,4.87,0,0.0,6,0.61,0.0
mq4_ch4_ppm,435.128,vibration_g,0.21,268,43.09,59,6.03,81.96
mq4_ch4_ppm,435.128,vibration_g,0.24,231,37.14,50,5.11,82.21
mq4_ch4_ppm,435.128,vibration_g,0.31,128,20.58,22,2.25,85.33
mq4_ch4_ppm,435.128,vibration_g,0.37,60,9.65,6,0.61,90.91
mq4_ch4_ppm,435.128,vibration_g,1.872,0,0.0,0,0.0,0.0
mq4_ch4_ppm,435.128,vibration_g,3.31,0,0.0,0,0.0,0.0
mq4_ch4_ppm,435.128,vibration_g,4.101,0,0.0,0,0.0,0.0
mq4_ch4_ppm,435.128,vibration_g,4.87,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,vibration_g,0.21,209,33.6,53,5.42,79.77
mq4_ch4_ppm,656.57,vibration_g,0.24,175,28.14,44,4.5,79.91
mq4_ch4_ppm,656.57,vibration_g,0.31,93,14.95,16,1.64,85.32
mq4_ch4_ppm,656.57,vibration_g,0.37,35,5.63,4,0.41,89.74
mq4_ch4_ppm,656.57,vibration_g,1.872,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,vibration_g,3.31,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,vibration_g,4.101,0,0.0,0,0.0,0.0
mq4_ch4_ppm,656.57,vibration_g,4.87,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,vibration_g,0.21,153,24.6,44,4.5,77.66
mq4_ch4_ppm,900.84,vibration_g,0.24,127,20.42,35,3.58,78.4
mq4_ch4_ppm,900.84,vibration_g,0.31,58,9.32,10,1.02,85.29
mq4_ch4_ppm,900.84,vibration_g,0.37,13,2.09,0,0.0,100.0
mq4_ch4_ppm,900.84,vibration_g,1.872,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,vibration_g,3.31,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,vibration_g,4.101,0,0.0,0,0.0,0.0
mq4_ch4_ppm,900.84,vibration_g,4.87,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,vibration_g,0.21,102,16.4,31,3.17,76.69
mq4_ch4_ppm,1190.033,vibration_g,0.24,83,13.34,23,2.35,78.3
mq4_ch4_ppm,1190.033,vibration_g,0.31,31,4.98,7,0.72,81.58
mq4_ch4_ppm,1190.033,vibration_g,0.37,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,vibration_g,1.872,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,vibration_g,3.31,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,vibration_g,4.101,0,0.0,0,0.0,0.0
mq4_ch4_ppm,1190.033,vibration_g,4.87,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,vibration_g,0.21,76,12.22,7,0.72,91.57
mq4_ch4_ppm,2403.872,vibration_g,0.24,61,9.81,4,0.41,93.85
mq4_ch4_ppm,2403.872,vibration_g,0.31,25,4.02,3,0.31,89.29
mq4_ch4_ppm,2403.872,vibration_g,0.37,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,vibration_g,1.872,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,vibration_g,3.31,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,vibration_g,4.101,0,0.0,0,0.0,0.0
mq4_ch4_ppm,2403.872,vibration_g,4.87,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,vibration_g,0.21,45,7.23,0,0.0,100.0
mq4_ch4_ppm,3497.03,vibration_g,0.24,38,6.11,0,0.0,100.0
mq4_ch4_ppm,3497.03,vibration_g,0.31,13,2.09,0,0.0,100.0
mq4_ch4_ppm,3497.03,vibration_g,0.37,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,vibration_g,1.872,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,vibration_g,3.31,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,vibration_g,4.101,0,0.0,0,0.0,0.0
mq4_ch4_ppm,3497.03,vibration_g,4.87,0,0.0,0,0.0,0.0
mq135_gas_ppm,93.995,sound_db,60.645,340,54.66,116,11.86,74.56
mq135_gas_ppm,93.995,sound_db,64.358,269,43.25,102,10.43,72.51
mq135_gas_ppm,93.995,sound_db,69.512,170,27.33,85,8.69,66.67
mq135_gas_ppm,93.995,sound_db,72.675,121,19.45,68,6.95,64.02
mq135_gas_ppm,93.995,sound_db,76.926,78,12.54,48,4.91,61.9
mq135_gas_ppm,93.995,sound_db,85.569,57,9.16,21,2.15,73.08
mq135_gas_ppm,93.995,sound_db,93.843,47,7.56,3,0.31,94.0
mq135_gas_ppm,93.995,sound_db,106.99,26,4.18,0,0.0,100.0
mq135_gas_ppm,117.218,sound_db,60.645,267,42.93,73,7.46,78.53
mq135_gas_ppm,117.218,sound_db,64.358,201,32.32,66,6.75,75.28
mq135_gas_ppm,117.218,sound_db,69.512,116,18.65,50,5.11,69.88
mq135_gas_ppm,117.218,sound_db,72.675,69,11.09,40,4.09,63.3
mq135_gas_ppm,117.218,sound_db,76.926,28,4.5,24,2.45,53.85
mq135_gas_ppm,117.218,sound_db,85.569,9,1.45,8,0.82,52.94
mq135_gas_ppm,117.218,sound_db,93.843,6,0.96,2,0.2,75.0
mq135_gas_ppm,117.218,sound_db,106.99,3,0.48,0,0.0,100.0
mq135_gas_ppm,173.78,sound_db,60.645,207,33.28,35,3.58,85.54
mq135_gas_ppm,173.78,sound_db,64.358,166,26.69,33,3.37,83.42
mq135_gas_ppm,173.78,sound_db,69.512,95,15.27,19,1.94,83.33
mq135_gas_ppm,173.78,sound_db,72.675,55,8.84,14,1.43,79.71
mq135_gas_ppm,173.78,sound_db,76.926,20,3.22,8,0.82,71.43
mq135_gas_ppm,173.78,sound_db,85.569,1,0.16,0,0.0,100.0
mq135_gas_ppm,173.78,sound_db,93.843,0,0.0,0,0.0,0.0
mq135_gas_ppm,173.78,sound_db,106.99,0,0.0,0,0.0,0.0
mq135_gas_ppm,254.158,sound_db,60.645,181,29.1,22,2.25,89.16
mq135_gas_ppm,254.158,sound_db,64.358,146,23.47,22,2.25,86.9
mq135_gas_ppm,254.158,sound_db,69.512,86,13.83,14,1.43,86.0
mq135_gas_ppm,254.158,sound_db,72.675,50,8.04,12,1.23,80.65
mq135_gas_ppm,254.158,sound_db,76.926,19,3.05,6,0.61,76.0
mq135_gas_ppm,254.158,sound_db,85.569,1,0.16,0,0.0,100.0
mq135_gas_ppm,254.158,sound_db,93.843,0,0.0,0,0.0,0.0
mq135_gas_ppm,254.158,sound_db,106.99,0,0.0,0,0.0,0.0
mq135_gas_ppm,328.848,sound_db,60.645,153,24.6,10,1.02,93.87
mq135_gas_ppm,328.848,sound_db,64.358,121,19.45,10,1.02,92.37
mq135_gas_ppm,328.848,sound_db,69.512,76,12.22,7,0.72,91.57
mq135_gas_ppm,328.848,sound_db,72.675,44,7.07,7,0.72,86.27
mq135_gas_ppm,328.848,sound_db,76.926,18,2.89,2,0.2,90.0
mq135_gas_ppm,328.848,sound_db,85.569,1,0.16,0,0.0,100.0
mq135_gas_ppm,328.848,sound_db,93.843,0,0.0,0,0.0,0.0
mq135_gas_ppm,328.848,sound_db,106.99,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,sound_db,60.645,128,20.58,0,0.0,100.0
mq135_gas_ppm,403.737,sound_db,64.358,103,16.56,0,0.0,100.0
mq135_gas_ppm,403.737,sound_db,69.512,64,10.29,0,0.0,100.0
mq135_gas_ppm,403.737,sound_db,72.675,40,6.43,0,0.0,100.0
mq135_gas_ppm,403.737,sound_db,76.926,16,2.57,0,0.0,100.0
mq135_gas_ppm,403.737,sound_db,85.569,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,sound_db,93.843,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,sound_db,106.99,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,sound_db,60.645,88,14.15,0,0.0,100.0
mq135_gas_ppm,470.341,sound_db,64.358,72,11.58,0,0.0,100.0
mq135_gas_ppm,470.341,sound_db,69.512,46,7.4,0,0.0,100.0
mq135_gas_ppm,470.341,sound_db,72.675,28,4.5,0,0.0,100.0
mq135_gas_ppm,470.341,sound_db,76.926,12,1.93,0,0.0,100.0
mq135_gas_ppm,470.341,sound_db,85.569,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,sound_db,93.843,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,sound_db,106.99,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,sound_db,60.645,60,9.65,0,0.0,100.0
mq135_gas_ppm,532.443,sound_db,64.358,51,8.2,0,0.0,100.0
mq135_gas_ppm,532.443,sound_db,69.512,36,5.79,0,0.0,100.0
mq135_gas_ppm,532.443,sound_db,72.675,23,3.7,0,0.0,100.0
mq135_gas_ppm,532.443,sound_db,76.926,12,1.93,0,0.0,100.0
mq135_gas_ppm,532.443,sound_db,85.569,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,sound_db,93.843,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,sound_db,106.99,0,0.0,0,0.0,0.0
mq135_gas_ppm,93.995,vibration_g,0.21,335,53.86,116,11.86,74.28
mq135_gas_ppm,93.995,vibration_g,0.24,295,47.43,107,10.94,73.38
mq135_gas_ppm,93.995,vibration_g,0.31,202,32.48,80,8.18,71.63
mq135_gas_ppm,93.995,vibration_g,0.37,127,20.42,63,6.44,66.84
mq135_gas_ppm,93.995,vibration_g,1.872,56,9.0,53,5.42,51.38
mq135_gas_ppm,93.995,vibration_g,3.31,30,4.82,53,5.42,36.14
mq135_gas_ppm,93.995,vibration_g,4.101,16,2.57,37,3.78,30.19
mq135_gas_ppm,93.995,vibration_g,4.87,3,0.48,29,2.97,9.38
mq135_gas_ppm,117.218,vibration_g,0.21,259,41.64,74,7.57,77.78
mq135_gas_ppm,117.218,vibration_g,0.24,225,36.17,69,7.06,76.53
mq135_gas_ppm,117.218,vibration_g,0.31,145,23.31,45,4.6,76.32
mq135_gas_ppm,117.218,vibration_g,0.37,79,12.7,32,3.27,71.17
mq135_gas_ppm,117.218,vibration_g,1.872,8,1.29,22,2.25,26.67
mq135_gas_ppm,117.218,vibration_g,3.31,4,0.64,22,2.25,15.38
mq135_gas_ppm,117.218,vibration_g,4.101,2,0.32,17,1.74,10.53
mq135_gas_ppm,117.218,vibration_g,4.87,0,0.0,13,1.33,0.0
mq135_gas_ppm,173.78,vibration_g,0.21,205,32.96,35,3.58,85.42
mq135_gas_ppm,173.78,vibration_g,0.24,183,29.42,33,3.37,84.72
mq135_gas_ppm,173.78,vibration_g,0.31,122,19.61,20,2.04,85.92
mq135_gas_ppm,173.78,vibration_g,0.37,71,11.41,10,1.02,87.65
mq135_gas_ppm,173.78,vibration_g,1.872,0,0.0,0,0.0,0.0
mq135_gas_ppm,173.78,vibration_g,3.31,0,0.0,0,0.0,0.0
mq135_gas_ppm,173.78,vibration_g,4.101,0,0.0,0,0.0,0.0
mq135_gas_ppm,173.78,vibration_g,4.87,0,0.0,0,0.0,0.0
mq135_gas_ppm,254.158,vibration_g,0.21,177,28.46,24,2.45,88.06
mq135_gas_ppm,254.158,vibration_g,0.24,157,25.24,24,2.45,86.74
mq135_gas_ppm,254.158,vibration_g,0.31,107,17.2,17,1.74,86.29
mq135_gas_ppm,254.158,vibration_g,0.37,68,10.93,8,0.82,89.47
mq135_gas_ppm,254.158,vibration_g,1.872,0,0.0,0,0.0,0.0
mq135_gas_ppm,254.158,vibration_g,3.31,0,0.0,0,0.0,0.0
mq135_gas_ppm,254.158,vibration_g,4.101,0,0.0,0,0.0,0.0
mq135_gas_ppm,254.158,vibration_g,4.87,0,0.0,0,0.0,0.0
mq135_gas_ppm,328.848,vibration_g,0.21,154,24.76,8,0.82,95.06
mq135_gas_ppm,328.848,vibration_g,0.24,134,21.54,8,0.82,94.37
mq135_gas_ppm,328.848,vibration_g,0.31,89,14.31,5,0.51,94.68
mq135_gas_ppm,328.848,vibration_g,0.37,59,9.49,2,0.2,96.72
mq135_gas_ppm,328.848,vibration_g,1.872,0,0.0,0,0.0,0.0
mq135_gas_ppm,328.848,vibration_g,3.31,0,0.0,0,0.0,0.0
mq135_gas_ppm,328.848,vibration_g,4.101,0,0.0,0,0.0,0.0
mq135_gas_ppm,328.848,vibration_g,4.87,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,vibration_g,0.21,131,21.06,0,0.0,100.0
mq135_gas_ppm,403.737,vibration_g,0.24,113,18.17,0,0.0,100.0
mq135_gas_ppm,403.737,vibration_g,0.31,73,11.74,0,0.0,100.0
mq135_gas_ppm,403.737,vibration_g,0.37,47,7.56,0,0.0,100.0
mq135_gas_ppm,403.737,vibration_g,1.872,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,vibration_g,3.31,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,vibration_g,4.101,0,0.0,0,0.0,0.0
mq135_gas_ppm,403.737,vibration_g,4.87,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,vibration_g,0.21,90,14.47,0,0.0,100.0
mq135_gas_ppm,470.341,vibration_g,0.24,77,12.38,0,0.0,100.0
mq135_gas_ppm,470.341,vibration_g,0.31,48,7.72,0,0.0,100.0
mq135_gas_ppm,470.341,vibration_g,0.37,31,4.98,0,0.0,100.0
mq135_gas_ppm,470.341,vibration_g,1.872,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,vibration_g,3.31,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,vibration_g,4.101,0,0.0,0,0.0,0.0
mq135_gas_ppm,470.341,vibration_g,4.87,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,vibration_g,0.21,61,9.81,0,0.0,100.0
mq135_gas_ppm,532.443,vibration_g,0.24,52,8.36,0,0.0,100.0
mq135_gas_ppm,532.443,vibration_g,0.31,35,5.63,0,0.0,100.0
mq135_gas_ppm,532.443,vibration_g,0.37,23,3.7,0,0.0,100.0
mq135_gas_ppm,532.443,vibration_g,1.872,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,vibration_g,3.31,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,vibration_g,4.101,0,0.0,0,0.0,0.0
mq135_gas_ppm,532.443,vibration_g,4.87,0,0.0,0,0.0,0.0
sound_db,60.645,vibration_g,0.21,423,68.01,195,19.94,68.45
sound_db,60.645,vibration_g,0.24,393,63.18,178,18.2,68.83
sound_db,60.645,vibration_g,0.31,311,50.0,148,15.13,67.76
sound_db,60.645,vibration_g,0.37,256,41.16,136,13.91,65.31
sound_db,60.645,vibration_g,1.872,192,30.87,128,13.09,60.0
sound_db,60.645,vibration_g,3.31,117,18.81,124,12.68,48.55
sound_db,60.645,vibration_g,4.101,67,10.77,93,9.51,41.88
sound_db,60.645,vibration_g,4.87,19,3.05,62,6.34,23.46
sound_db,64.358,vibration_g,0.21,371,59.65,176,18.0,67.82
sound_db,64.358,vibration_g,0.24,350,56.27,164,16.77,68.09
sound_db,64.358,vibration_g,0.31,289,46.46,146,14.93,66.44
sound_db,64.358,vibration_g,0.37,243,39.07,136,13.91,64.12
sound_db,64.358,vibration_g,1.872,192,30.87,128,13.09,60.0
sound_db,64.358,vibration_g,3.31,117,18.81,124,12.68,48.55
sound_db,64.358,vibration_g,4.101,67,10.77,93,9.51,41.88
sound_db,64.358,vibration_g,4.87,19,3.05,62,6.34,23.46
sound_db,69.512,vibration_g,0.21,290,46.62,150,15.34,65.91
sound_db,69.512,vibration_g,0.24,275,44.21,147,15.03,65.17
sound_db,69.512,vibration_g,0.31,249,40.03,137,14.01,64.51
sound_db,69.512,vibration_g,0.37,223,35.85,132,13.5,62.82
sound_db,69.512,vibration_g,1.872,192,30.87,128,13.09,60.0
sound_db,69.512,vibration_g,3.31,117,18.81,124,12.68,48.55
sound_db,69.512,vibration_g,4.101,67,10.77,93,9.51,41.88
sound_db,69.512,vibration_g,4.87,19,3.05,62,6.34,23.46
sound_db,72.675,vibration_g,0.21,252,40.51,128,13.09,66.32
sound_db,72.675,vibration_g,0.24,243,39.07,125,12.78,66.03
sound_db,72.675,vibration_g,0.31,229,36.82,120,12.27,65.62
sound_db,72.675,vibration_g,0.37,214,34.41,116,11.86,64.85
sound_db,72.675,vibration_g,1.872,192,30.87,113,11.55,62.95
sound_db,72.675,vibration_g,3.31,117,18.81,109,11.15,51.77
sound_db,72.675,vibration_g,4.101,67,10.77,80,8.18,45.58
sound_db,72.675,vibration_g,4.87,19,3.05,53,5.42,26.39
sound_db,76.926,vibration_g,0.21,212,34.08,100,10.22,67.95
sound_db,76.926,vibration_g,0.24,210,33.76,99,10.12,67.96
sound_db,76.926,vibration_g,0.31,208,33.44,97,9.92,68.2
sound_db,76.926,vibration_g,0.37,201,32.32,95,9.71,67.91
sound_db,76.926,vibration_g,1.872,192,30.87,93,9.51,67.37
sound_db,76.926,vibration_g,3.31,117,18.81,91,9.3,56.25
sound_db,76.926,vibration_g,4.101,67,10.77,69,7.06,49.26
sound_db,76.926,vibration_g,4.87,19,3.05,44,4.5,30.16
sound_db,85.569,vibration_g,0.21,194,31.19,46,4.7,80.83
sound_db,85.569,vibration_g,0.24,194,31.19,46,4.7,80.83
sound_db,85.569,vibration_g,0.31,194,31.19,46,4.7,80.83
sound_db,85.569,vibration_g,0.37,194,31.19,46,4.7,80.83
sound_db,85.569,vibration_g,1.872,192,30.87,46,4.7,80.67
sound_db,85.569,vibration_g,3.31,117,18.81,45,4.6,72.22
sound_db,85.569,vibration_g,4.101,67,10.77,35,3.58,65.69
sound_db,85.569,vibration_g,4.87,19,3.05,22,2.25,46.34
sound_db,93.843,vibration_g,0.21,151,24.28,9,0.92,94.38
sound_db,93.843,vibration_g,0.24,151,24.28,9,0.92,94.38
sound_db,93.843,vibration_g,0.31,151,24.28,9,0.92,94.38
sound_db,93.843,vibration_g,0.37,151,24.28,9,0.92,94.38
sound_db,93.843,vibration_g,1.872,150,24.12,9,0.92,94.34
sound_db,93.843,vibration_g,3.31,89,14.31,8,0.82,91.75
sound_db,93.843,vibration_g,4.101,51,8.2,6,0.61,89.47
sound_db,93.843,vibration_g,4.87,12,1.93,4,0.41,75.0
sound_db,106.99,vibration_g,0.21,80,12.86,0,0.0,100.0
sound_db,106.99,vibration_g,0.24,80,12.86,0,0.0,100.0
sound_db,106.99,vibration_g,0.31,80,12.86,0,0.0,100.0
sound_db,106.99,vibration_g,0.37,80,12.86,0,0.0,100.0
sound_db,106.99,vibration_g,1.872,79,12.7,0,0.0,100.0
sound_db,106.99,vibration_g,3.31,48,7.72,0,0.0,100.0
sound_db,106.99,vibration_g,4.101,31,4.98,0,0.0,100.0
sound_db,106.99,vibration_g,4.87,6,0.96,0,0.0,100.0
